   DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE            
                   (GMT)    (N)    (E)    (km)       (Local)           
 2018 JUL  5   22 32 09.1 40.2328 20.7632   13         1.7
 2018 JUL  5   22 36 14.2 38.3980 20.4105   17         1.9
 2018 JUL  5   22 44 42.2 37.9955 23.3112   18         1.3
 2018 JUL  5   22 49 31.7 38.2835 22.1662   11         1.5
 2018 JUL  5   22 57 32.2 35.3362 22.3307    7         2.7
 2018 JUL  5   23 19 14.5 37.8693 22.0347   10         1.9
 2018 JUL  5   23 25 24.5 38.9575 26.2435   11         2.2
 2018 JUL  5   23 41 36.8 37.9782 23.2623    8         1.3
 2018 JUL  5   23 42 23.3 37.9595 21.2898   13         1.3
 2018 JUL  5   23 44 07.9 37.9255 21.4033   17         1.1
 2018 JUL  6   00 13 35.5 38.1932 20.6107   20         1.0
 2018 JUL  6   00 13 36.0 38.2097 20.6148   18         1.0
 2018 JUL  6   00 38 32.6 38.4038 20.4062   18         1.0
 2018 JUL  6   00 38 38.0 37.9865 23.2565    8         1.3
 2018 JUL  6   00 49 02.3 37.9558 21.3222   10         1.3
 2018 JUL  6   01 11 11.9 38.4043 20.3793   12         1.2
 2018 JUL  6   01 26 54.7 38.3993 20.4213   12         1.6
 2018 JUL  6   01 41 22.7 37.8995 23.4233   15         1.0
 2018 JUL  6   01 44 31.5 37.4113 22.0527    8         1.8
 2018 JUL  6   02 18 24.4 38.2940 21.8237   16         1.3
 2018 JUL  6   02 20 27.5 38.2845 21.7562   15         1.0
 2018 JUL  6   02 39 06.9 36.8522 21.3332   11         1.6
 2018 JUL  6   03 05 01.4 38.4005 20.4185   18         1.4
 2018 JUL  6   03 14 04.4 38.1338 20.3215   18         0.9
 2018 JUL  6   03 14 17.4 38.3002 22.1832   14         1.0
 2018 JUL  6   04 13 33.0 37.9952 21.3007   16         1.2
 2018 JUL  6   04 18 16.3 38.6403 20.6275   13         1.7
 2018 JUL  6   04 37 10.5 40.5711 23.4132   16         3.0
 2018 JUL  6   04 44 09.0 40.5858 23.4242    6         1.5
 2018 JUL  6   05 34 22.4 37.7273 21.2848   26         1.8
 2018 JUL  6   06 20 43.7 37.8248 20.0913    5         2.2
 2018 JUL  6   07 35 43.9 37.6088 20.9507   12         2.0
 2018 JUL  6   08 15 27.5 39.0933 21.4332   12         1.3
 2018 JUL  6   09 05 44.2 41.1438 24.3197    9         1.7
 2018 JUL  6   09 23 12.0 38.7785 20.5852    9         0.8
 2018 JUL  6   11 51 31.2 37.9743 21.8147   10         2.4
 2018 JUL  6   12 25 53.0 36.6867 21.4598   13         2.0
 2018 JUL  6   13 05 30.8 38.4017 20.4413   13         1.5
 2018 JUL  6   14 22 01.4 38.3698 20.5243   24         1.7
 2018 JUL  6   14 22 32.0 38.6665 20.5458   12         1.1
 2018 JUL  6   15 06 00.7 38.3187 22.0830    6         2.4
 2018 JUL  6   15 27 43.6 34.5278 24.2377   15         2.7
 2018 JUL  6   15 28 12.4 40.0852 19.6662    8         2.1
 2018 JUL  6   15 34 04.7 38.4572 20.3847   24         1.0
 2018 JUL  6   16 47 35.8 38.9545 26.2567    8         2.3
 2018 JUL  6   18 00 10.8 38.4032 20.4305   15         1.6
 2018 JUL  6   18 19 33.0 38.4018 20.4275   13         2.2
 2018 JUL  6   19 08 35.8 40.4835 19.7072    3         2.3
 2018 JUL  6   19 13 16.7 38.3978 20.4325   18         1.1
 2018 JUL  6   19 15 57.5 37.3677 22.6577   59         2.3
 2018 JUL  6   19 39 30.3 38.4070 20.4380    9         2.2
 2018 JUL  6   19 42 52.4 38.4082 20.4122   13         1.7
 2018 JUL  6   21 20 54.7 40.4573 19.7373    7         1.9
 2018 JUL  6   21 26 21.0 37.7037 23.2548    9         1.4
 2018 JUL  6   22 02 41.6 38.2553 21.6723   22         1.0
 2018 JUL  6   22 06 52.5 40.6567 28.9673   68         2.8
 2018 JUL  6   22 36 14.1 37.6988 21.3898   16         1.4
 2018 JUL  7   00 15 56.3 38.3116 22.1315    7         1.4
 2018 JUL  7   00 21 45.5 38.3075 22.0734   21         1.1
 2018 JUL  7   00 40 40.3 38.9915 23.2875   10         1.9
 2018 JUL  7   01 10 04.2 36.6586 21.4316   12         3.3
 2018 JUL  7   01 30 18.4 36.7015 21.4390    9         2.0
 2018 JUL  7   02 24 35.0 38.2906 21.7744   16         0.9
 2018 JUL  7   03 40 38.7 37.4568 22.0100   10         1.6
 2018 JUL  7   05 03 19.1 36.5403 21.4235   14         2.3
 2018 JUL  7   06 31 26.9 38.4878 21.3635   14         2.2
 2018 JUL  7   06 45 11.6 36.7995 23.3732   41         2.2
 2018 JUL  7   07 31 10.7 37.3599 22.1494   16         1.8
 2018 JUL  7   09 26 48.8 40.1325 27.2528   23         3.3
 2018 JUL  7   10 51 32.9 38.6362 21.3075   17         2.1
 2018 JUL  7   11 06 55.0 36.1250 27.2058   10         2.1
 2018 JUL  7   11 08 00.7 40.5070 23.6211   16         1.6
 2018 JUL  7   12 03 37.6 39.2598 21.1608   28         1.5
 2018 JUL  7   12 04 18.0 38.5495 23.1240   14         1.7
 2018 JUL  7   12 05 59.2 38.2955 22.3720   11         1.8
 2018 JUL  7   12 26 24.2 40.1615 24.0272   12         1.7
 2018 JUL  7   13 44 21.2 39.0882 21.7713   19         1.7
 2018 JUL  7   14 25 08.2 39.5035 26.1648   13         2.6
 2018 JUL  7   15 40 29.6 38.1417 21.8880    9         2.4
 2018 JUL  7   18 28 38.7 37.4838 27.4312   23         2.9
 2018 JUL  7   18 38 01.0 38.9607 23.5560    9         1.8
 2018 JUL  7   18 39 06.4 36.7705 21.4522   11         2.3
 2018 JUL  7   18 46 27.0 39.8440 20.6350   18         2.3
 2018 JUL  7   18 56 29.1 36.7217 21.3707    5         2.3
 2018 JUL  7   19 44 55.8 38.3962 21.9462    6         2.1
 2018 JUL  7   19 50 06.8 35.0108 23.1418   30         2.3
 2018 JUL  7   20 16 53.3 37.7893 23.3777   15         1.0
 2018 JUL  7   20 35 55.7 40.1535 24.0200   16         1.2
 2018 JUL  7   20 42 08.5 37.8260 23.2708   15         1.2
 2018 JUL  7   21 23 10.4 36.3177 21.8788    8         1.7
 2018 JUL  7   21 59 04.1 36.5083 22.0143   10         2.0
 2018 JUL  7   22 03 22.9 37.7758 20.1057    5         2.2
 2018 JUL  7   23 20 31.4 36.6828 21.3948    9         2.1
 2018 JUL  7   23 45 46.2 36.3713 22.8115    3         2.5
 2018 JUL  8   00 48 58.7 38.7210 22.5240   12         1.7
 2018 JUL  8   01 19 44.7 36.6492 21.3647    8         1.8
 2018 JUL  8   01 21 37.6 38.3983 20.4067   16         1.8
 2018 JUL  8   01 35 10.1 38.2362 20.5038   11         1.9
 2018 JUL  8   01 40 54.8 35.8497 27.8423   69         3.7
 2018 JUL  8   01 47 44.9 39.4723 24.0165   22         1.4
 2018 JUL  8   02 14 53.3 36.4673 21.2310    8         2.2
 2018 JUL  8   02 48 26.1 38.6961 22.4702   12         1.6
 2018 JUL  8   03 54 06.7 38.5742 20.5658   14         1.0
 2018 JUL  8   06 00 10.5 36.7162 21.3625   11         2.3
 2018 JUL  8   06 20 11.0 38.2877 22.1538    8         1.7
 2018 JUL  8   06 55 22.6 36.6377 21.3783   10         2.5
 2018 JUL  8   07 04 50.2 38.3867 20.3975   24         1.6
 2018 JUL  8   07 10 28.9 36.7262 21.3835   11         2.2
 2018 JUL  8   07 17 39.6 34.9612 23.2170   23         3.1
 2018 JUL  8   08 10 02.4 39.0546 20.4401    8         1.8
 2018 JUL  8   09 04 12.1 40.5128 21.7617   51         1.2
 2018 JUL  8   10 01 27.8 38.2557 22.2020   12         1.3
 2018 JUL  8   11 07 35.0 38.2555 22.1547    5         2.5
 2018 JUL  8   11 10 12.9 38.2576 22.1910    8         1.6
 2018 JUL  8   11 49 07.5 39.2693 23.1048   15         1.6
 2018 JUL  8   11 51 28.4 38.9520 21.2300   18         1.9
 2018 JUL  8   13 15 57.2 35.6318 27.8407    8         3.7
 2018 JUL  8   13 44 35.5 38.4015 20.4437   11         1.6
 2018 JUL  8   13 45 25.9 38.3973 20.4185   18         1.9
 2018 JUL  8   14 24 53.5 38.2553 20.4100    9         2.9
 2018 JUL  8   14 35 37.8 38.4140 20.4777   13         2.5
 2018 JUL  8   15 16 48.5 39.2695 21.5190   17         1.6
 2018 JUL  8   15 38 23.0 38.8453 21.2405   39         1.3
 2018 JUL  8   15 41 01.3 38.9192 21.2323   18         1.7
 2018 JUL  8   15 56 08.6 39.5588 25.9373   14         2.2
 2018 JUL  8   16 00 56.3 37.5122 20.5043   10         2.0
 2018 JUL  8   16 23 20.8 38.2567 22.1828   11         1.5
 2018 JUL  8   16 32 15.9 38.2528 22.1543    7         1.8
 2018 JUL  8   18 21 57.9 37.4950 20.6367    7         2.0
 2018 JUL  8   18 31 33.5 39.0952 24.2390   18         3.0
 2018 JUL  8   18 34 18.3 37.4870 20.6542   10         2.1
 2018 JUL  8   19 15 26.9 38.4059 20.4332   13         2.9
 2018 JUL  8   19 30 45.5 37.7685 23.1810    6         1.6
 2018 JUL  8   19 43 32.5 35.8447 28.2275   10         3.8
 2018 JUL  8   19 58 39.8 37.8005 20.1108    6         1.8
 2018 JUL  8   20 32 11.8 35.3760 22.9248    6         4.2
 2018 JUL  8   21 18 11.3 34.8200 24.8913   21         2.2
 2018 JUL  8   21 31 53.3 39.0161 27.7661   14         2.5
 2018 JUL  8   21 41 53.2 36.4545 21.6493   14         2.4
 2018 JUL  8   22 30 08.3 36.6486 21.4801   10         1.5
 2018 JUL  8   23 01 00.7 37.7725 21.3267   24         1.2
 2018 JUL  9   00 04 59.6 38.7685 25.9718    9         1.8
 2018 JUL  9   00 11 01.3 38.4078 20.4037   11         1.8
 2018 JUL  9   00 15 02.8 38.3947 20.3485   10         1.7
 2018 JUL  9   00 40 40.2 41.1993 23.1647    9         1.9
 2018 JUL  9   00 41 21.5 41.1868 23.1766   12         2.4
 2018 JUL  9   00 42 02.8 41.1912 23.1768    7         2.3
 2018 JUL  9   00 58 59.2 38.2618 22.7720  110         3.0
 2018 JUL  9   01 18 27.3 38.3333 21.8805   12         1.1
 2018 JUL  9   03 29 55.4 38.1865 26.7513    8         3.6
 2018 JUL  9   03 57 38.5 35.2008 23.3152   22         2.0
 2018 JUL  9   04 31 29.9 38.9762 23.6337   12         1.9
 2018 JUL  9   04 56 44.9 36.6925 21.4911   15         2.4
 2018 JUL  9   05 45 48.6 38.4120 20.4062   10         2.1
 2018 JUL  9   06 28 05.8 38.4083 20.3585   10         2.7
 2018 JUL  9   06 39 28.8 36.6688 25.6382   15         2.0
 2018 JUL  9   06 53 06.9 38.8265 26.5883    9         3.1
 2018 JUL  9   07 14 15.3 37.6777 19.6732    5         3.1
 2018 JUL  9   08 58 24.1 36.8093 21.3472    9         1.9
 2018 JUL  9   09 15 49.5 38.7973 20.3707   25         2.3
 2018 JUL  9   09 51 23.0 39.4945 26.0498   15         2.1
 2018 JUL  9   09 59 47.0 38.4018 20.3817   18         1.8
 2018 JUL  9   11 30 28.6 37.3758 21.2638   25         1.9
 2018 JUL  9   12 18 54.0 38.8887 22.1972   11         1.7
 2018 JUL  9   12 26 35.7 38.4100 20.3750    9         2.1
 2018 JUL  9   14 00 24.2 38.4067 20.3903   13         2.2
 2018 JUL  9   15 34 18.7 38.1440 21.6330   18         1.7
 2018 JUL  9   16 23 18.7 36.6888 21.6705   22         2.6
 2018 JUL  9   16 25 43.3 36.5943 21.5118   13         2.5
 2018 JUL  9   16 43 14.5 39.5305 21.0232   23         1.9
 2018 JUL  9   17 04 10.0 38.4165 20.4160   14         1.8
 2018 JUL  9   17 05 28.3 35.6465 22.5663   20         2.4
 2018 JUL  9   17 18 17.2 36.6463 21.3957   15         3.3
 2018 JUL  9   17 43 28.2 38.4015 20.4410   17         1.5
 2018 JUL  9   18 40 51.0 36.6229 21.4178   10         2.8
 2018 JUL  9   18 58 18.9 38.3960 20.4092   18         2.6
 2018 JUL  9   19 08 35.7 38.5573 24.5468   12         2.8
 2018 JUL  9   19 36 13.5 38.3975 20.4387   19         2.1
 2018 JUL  9   19 55 11.7 40.8953 21.4132   28         1.3
 2018 JUL  9   19 55 54.1 38.4075 20.4365   16         2.2
 2018 JUL  9   20 28 07.9 38.4020 20.4345   17         2.4
 2018 JUL  9   21 40 10.8 38.4130 20.4257   12         1.6
 2018 JUL  9   21 46 31.7 36.6540 25.5697   18         1.9
 2018 JUL  9   22 16 32.7 36.9007 26.6513   16         2.4
 2018 JUL  9   22 27 47.3 40.1225 24.4958    7         1.3
 2018 JUL  9   23 31 28.3 40.5292 23.6515   16         1.3
 2018 JUL  9   23 56 04.1 38.3983 20.4287   17         2.1
 2018 JUL 10   00 02 32.5 36.6522 21.3446   11         2.0
 2018 JUL 10   00 50 03.3 39.4928 20.5072   16         1.7
 2018 JUL 10   00 57 14.8 40.5199 23.5670   11         1.5
 2018 JUL 10   01 23 59.2 38.4020 20.4132   14         2.0
 2018 JUL 10   01 54 36.6 37.5697 20.9887   15         1.9
 2018 JUL 10   02 17 24.1 35.2887 23.0548   17         2.4
 2018 JUL 10   03 10 41.1 41.6885 23.7317   14         1.7
 2018 JUL 10   03 31 52.7 38.4017 20.4288   14         1.7
 2018 JUL 10   03 42 24.9 38.4055 20.4312   10         2.1
 2018 JUL 10   05 16 49.3 38.5920 22.7813   15         2.5
 2018 JUL 10   05 18 18.2 38.5890 22.8539   15         2.5
 2018 JUL 10   05 20 34.8 38.3973 20.4380   20         2.2
 2018 JUL 10   07 14 39.4 35.2980 23.5435   18         1.9
 2018 JUL 10   07 15 04.2 38.3988 20.4547   19         1.4
 2018 JUL 10   11 51 25.2 38.5002 21.5710    7         2.2
 2018 JUL 10   12 44 45.6 35.7262 24.2227   31         2.0
 2018 JUL 10   14 21 33.3 38.3950 20.4602   19         1.5
 2018 JUL 10   14 24 07.2 37.9905 22.3832   31         1.9
 2018 JUL 10   15 37 30.5 36.6910 21.4260   12         2.6
 2018 JUL 10   16 01 31.8 36.1435 25.2943   12         1.6
 2018 JUL 10   16 25 53.4 38.4100 20.4498   14         1.6
 2018 JUL 10   16 39 16.6 38.4157 20.3972    8         1.9
 2018 JUL 10   17 38 01.5 36.9150 23.8010   17         3.5
 2018 JUL 10   17 53 13.3 36.9030 23.8340    6         2.3
 2018 JUL 10   18 21 34.3 38.4108 20.4650   10         1.2
 2018 JUL 10   18 42 21.7 38.3975 20.4535   13         1.5
 2018 JUL 10   20 01 42.0 37.8307 20.3870   12         2.2
 2018 JUL 10   20 02 42.0 37.0572 28.6170    6         3.1
 2018 JUL 10   20 19 11.7 36.6586 21.4261   12         3.2
 2018 JUL 10   20 42 41.2 36.8887 23.8008   11         1.9
 2018 JUL 10   21 03 14.7 36.6550 21.4535    8         1.7
 2018 JUL 10   21 57 01.2 39.2642 20.4133   25         1.8
 2018 JUL 10   21 57 05.6 38.3852 21.9942    7         1.1
 2018 JUL 10   21 59 16.5 37.6198 19.7222    6         2.4
 2018 JUL 10   23 02 34.8 34.8322 26.2006    9         3.0
 2018 JUL 10   23 12 05.1 40.1033 24.4970   16         1.5
 2018 JUL 10   23 30 49.5 37.6388 19.6975    6         2.0
 2018 JUL 11   00 04 56.1 38.4407 20.5623    9         0.8
 2018 JUL 11   01 38 20.0 37.5897 19.6014    4         2.0
 2018 JUL 11   02 14 20.0 36.8308 21.3428   14         1.9
 2018 JUL 11   02 48 31.7 36.7012 21.4197   11         2.3
 2018 JUL 11   03 04 22.3 38.2907 22.1945   12         1.2
 2018 JUL 11   03 54 11.6 37.9783 21.0200   16         1.4
 2018 JUL 11   03 57 07.8 38.3298 21.7470   16         1.6
 2018 JUL 11   04 07 46.0 38.4167 20.4907   11         1.3
 2018 JUL 11   04 14 47.2 36.2197 21.8803   14         2.1
 2018 JUL 11   05 50 31.0 38.2122 21.6710   24         1.5
 2018 JUL 11   07 07 31.8 38.1445 20.7577   15         2.0
 2018 JUL 11   07 56 18.8 38.2170 22.5823   10         1.9
 2018 JUL 11   08 40 47.3 38.9118 22.8088   16         1.9
 2018 JUL 11   09 49 36.1 36.6376 21.2238   21         2.3
 2018 JUL 11   11 01 29.1 38.4148 20.4918   10         1.6
 2018 JUL 11   12 02 04.9 40.4143 21.7684   10         1.3
 2018 JUL 11   12 22 15.5 38.7408 20.9703   12         1.2
 2018 JUL 11   13 29 39.8 38.7398 20.4873   11         1.8
 2018 JUL 11   13 38 42.6 36.8917 23.7833   11         2.1
 2018 JUL 11   13 40 00.5 38.4003 20.4357   14         1.6
 2018 JUL 11   13 44 13.9 36.8868 23.7285   10         2.3
 2018 JUL 11   13 55 53.1 36.7675 21.3568   10         2.3
 2018 JUL 11   14 56 29.1 41.2855 22.5210    5         1.9
 2018 JUL 11   15 37 31.9 38.3937 20.4887   17         1.6
 2018 JUL 11   16 32 50.9 41.2802 22.5101    8         1.8
 2018 JUL 11   16 44 09.3 38.3926 20.4684   14         0.9
 2018 JUL 11   18 06 34.6 38.8073 21.4910   13         1.3
 2018 JUL 11   19 10 40.8 40.0357 21.3253   16         1.3
 2018 JUL 11   19 12 19.7 40.0048 21.2425   17         1.1
 2018 JUL 11   21 16 54.3 40.4535 23.3873   12         1.3
 2018 JUL 11   21 19 18.3 36.6723 21.3827    7         2.1
 2018 JUL 11   21 25 51.2 40.6213 21.3987   14         1.9
 2018 JUL 11   21 26 28.0 39.2162 25.7578   10         1.7
 2018 JUL 11   21 42 51.9 36.6614 21.3318    9         2.3
 2018 JUL 11   22 11 50.5 40.7257 23.2857   14         1.0
 2018 JUL 11   23 30 32.6 36.7117 21.2668   10         2.2
 2018 JUL 11   23 39 50.3 37.7573 23.1492   15         1.2
 2018 JUL 11   23 47 54.5 36.5520 21.8198   12         2.0
 2018 JUL 12   00 23 57.0 36.8988 23.7620   15         1.6
 2018 JUL 12   00 40 23.9 36.5887 21.4087    6         2.0
 2018 JUL 12   00 54 48.3 38.6555 22.6690   12         1.5
 2018 JUL 12   00 58 34.7 34.7913 23.4773   18         2.8
 2018 JUL 12   01 07 30.7 35.0135 26.4305    6         2.6
 2018 JUL 12   02 07 45.4 40.0407 21.3260   16         1.2
 2018 JUL 12   02 14 20.1 34.4916 25.4974   14         2.3
 2018 JUL 12   03 21 16.9 37.5137 20.4872   13         1.6
 2018 JUL 12   03 37 42.8 40.7071 20.6186   10         1.9
 2018 JUL 12   04 00 46.6 38.8138 20.5490    8         1.9
 2018 JUL 12   05 37 19.4 36.9131 27.6920   18         3.3
 2018 JUL 12   05 39 28.5 36.9092 27.6857   12         3.3
 2018 JUL 12   08 07 22.4 38.9137 22.9170   10         2.4
 2018 JUL 12   08 21 11.2 38.9372 24.1407   12         3.5
 2018 JUL 12   09 30 54.1 38.6252 22.7829   12         2.0
 2018 JUL 12   10 17 05.4 37.9883 21.0330   18         1.6
 2018 JUL 12   10 41 35.5 38.3525 22.2233    8         2.2
 2018 JUL 12   11 16 46.1 37.8497 22.9310   12         1.7
 2018 JUL 12   11 35 19.5 37.2532 23.4785    5         1.6
 2018 JUL 12   12 05 35.1 37.2470 23.4803   13         1.5
 2018 JUL 12   12 51 27.6 38.2550 22.1868    8         1.1
 2018 JUL 12   12 55 30.7 36.9612 23.4038    9         1.2
 2018 JUL 12   13 32 19.9 36.8795 23.4902    6         0.8
 2018 JUL 12   13 39 08.5 38.4372 20.4805    7         2.3
 2018 JUL 12   13 49 50.6 39.3737 26.0663   12         1.9
 2018 JUL 12   15 44 02.4 39.2978 20.9258   11         1.7
 2018 JUL 12   15 53 25.2 37.6180 19.7023    6         2.3
 2018 JUL 12   16 00 42.6 37.5861 19.6600   15         2.4
 2018 JUL 12   16 05 37.5 37.5672 19.7805    6         2.1
 2018 JUL 12   16 43 39.1 38.9427 26.0333   12         2.4
 2018 JUL 12   17 31 46.0 37.6265 19.7227    5         2.0
 2018 JUL 12   17 55 56.4 36.9413 27.7065   10         3.0
 2018 JUL 12   19 20 46.1 38.2778 22.1072   14         1.4
 2018 JUL 12   19 56 49.8 38.8318 26.5580   12         3.5
 2018 JUL 12   19 59 55.6 38.5862 22.8290   10         1.7
 2018 JUL 12   20 38 49.2 38.3207 27.1082   24         2.5
 2018 JUL 12   20 39 02.2 38.5903 22.8488   13         1.4
 2018 JUL 12   20 59 26.7 38.8010 24.0753   12         1.4
 2018 JUL 12   21 07 28.2 36.9097 23.8028   18         3.1
 2018 JUL 12   21 48 04.2 39.3163 20.8632   22         1.2
 2018 JUL 12   21 59 30.5 39.7273 22.1998   10         1.1
 2018 JUL 12   22 41 36.2 40.5678 23.5360   13         1.3
 2018 JUL 12   22 43 53.2 38.8427 26.5427   11         2.6
 2018 JUL 12   22 48 08.8 38.8558 26.5863   12         1.9
 2018 JUL 12   23 21 09.5 34.9328 26.2940   39         2.2
 2018 JUL 12   23 23 45.0 38.6385 20.6180   13         1.4
 2018 JUL 13   00 06 53.3 38.5973 22.8401   13         2.1
 2018 JUL 13   00 08 32.0 38.5173 21.8773   18         1.2
 2018 JUL 13   00 43 36.9 38.4098 20.4357    9         1.3
 2018 JUL 13   00 45 04.7 38.7980 20.6607   11         0.9
 2018 JUL 13   00 56 56.9 40.0305 21.2582   17         1.3
 2018 JUL 13   01 13 41.9 39.0008 22.2805   16         1.8
 2018 JUL 13   02 16 38.0 40.0520 21.3231   18         1.2
 2018 JUL 13   02 33 05.3 38.4377 20.4967   16         1.1
 2018 JUL 13   02 46 48.6 38.4172 21.9602    9         1.4
 2018 JUL 13   02 57 09.7 38.5817 22.8419   16         2.5
 2018 JUL 13   03 34 38.4 38.5858 22.8380   15         1.8
 2018 JUL 13   03 43 19.5 38.6045 22.8563   16         1.8
 2018 JUL 13   06 05 04.0 39.6590 23.5222   13         2.3
 2018 JUL 13   08 51 31.8 38.4087 20.4307   11         1.4
 2018 JUL 13   10 02 42.2 38.2668 22.4089   10         1.5
 2018 JUL 13   11 39 04.5 39.3293 23.7520   10         2.6
 2018 JUL 13   11 49 55.7 34.2755 23.9500   10         2.7
 2018 JUL 13   12 42 39.4 34.9087 25.9917    5         4.5
 2018 JUL 13   12 47 18.3 35.0200 26.0280    6         3.4
 2018 JUL 13   13 03 15.7 40.0500 21.3432   12         1.7
 2018 JUL 13   13 34 42.4 38.7770 20.6183    8         1.1
 2018 JUL 13   14 31 03.4 38.6508 21.7407   27         1.4
 2018 JUL 13   14 36 40.3 38.6287 21.7412   26         2.8
 2018 JUL 13   14 43 28.9 39.3547 23.7493    6         1.7
 2018 JUL 13   15 23 43.0 39.1122 23.5437    9         1.8
 2018 JUL 13   15 36 32.7 37.8073 19.7920    8         2.3
 2018 JUL 13   17 08 08.1 35.1122 23.1617   14         3.7
 2018 JUL 13   17 37 21.9 38.9663 23.3320    9         2.0
 2018 JUL 13   17 40 06.9 38.9883 23.3728   19         1.5
 2018 JUL 13   17 47 07.3 38.9653 23.3502   12         1.8
 2018 JUL 13   18 15 24.3 38.9683 21.3923   16         1.9
 2018 JUL 13   18 58 57.2 38.9535 23.3395   11         1.1
 2018 JUL 13   19 05 40.0 39.3357 23.7590    8         1.6
 2018 JUL 13   19 09 58.5 38.9812 23.3463   17         1.3
 2018 JUL 13   20 16 19.4 37.9010 23.3990    7         1.1
 2018 JUL 13   20 24 45.3 39.3693 24.0398   10         1.9
 2018 JUL 13   21 23 34.0 40.0455 21.3172   14         1.4
 2018 JUL 13   21 34 58.8 37.4647 27.0053   11         2.7
 2018 JUL 13   21 47 28.7 37.9587 23.2938   10         1.2
 2018 JUL 13   21 59 18.5 37.5013 20.5145    6         1.7
 2018 JUL 13   22 29 01.5 38.2485 24.1280   20         1.1
 2018 JUL 13   22 56 21.1 37.9717 23.2508    5         1.4
 2018 JUL 13   23 13 37.6 37.6639 22.0596   11         1.6
 2018 JUL 13   23 43 35.1 35.0005 23.3872   14         2.3
 2018 JUL 14   00 38 47.5 35.8828 22.3662   19         2.2
 2018 JUL 14   00 45 25.8 37.9042 23.5247   17         1.2
